age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
45,Self-emp-not-inc,162923,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50
25,Private,288519,Bsc,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
28,Private,33798,Ass-vc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50
26,Private,195734,H.S,9,Never-married,Adm-clerical,Own-child,White,Female,2354,0,40,United-States,<=50
23,Private,214120,H.S,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,United-States,<=50
24,Private,113515,H.S,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50
58,Self-emp-not-inc,261230,s-c,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
36,Private,98515,Ass-vc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50
46,Private,187715,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50
23,?,214238,07-Aug,4,Never-married,?,Not-in-family,White,Female,0,0,40,Mexico,<=50
32,Private,123964,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,4386,0,50,United-States,<=50
26,Private,68991,H.S,9,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50
52,Private,292110,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50
19,Private,198320,H.S,9,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50
33,Private,709798,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50
60,Private,372838,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
39,Private,160402,s-c,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50
45,Private,98475,Bsc,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50
37,Local-gov,97136,s-c,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50
29,Private,136985,Ass-ac,12,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50
53,Private,187356,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,66,United-States,<=50
46,State-gov,107231,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,<=50
20,Private,305874,s-c,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50
39,Private,290922,Msc,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50
48,Private,248254,s-c,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,40,United-States,>50
38,Private,160808,H.S,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,4386,0,48,United-States,<=50
36,Private,247321,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50
53,Private,247651,07-Aug,4,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,56,United-States,<=50
29,Private,214702,H.S,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1974,35,United-States,<=50
64,Private,75577,07-Aug,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,2580,0,50,United-States,<=50
34,Private,561334,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50
36,?,224886,H.S,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50
41,Local-gov,401134,Bsc,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50
34,Private,258170,H.S,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,<=50
68,?,141181,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,<=50
37,Private,292370,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,50,?,>50
22,Private,300871,s-c,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50
43,Private,136721,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
19,?,140399,s-c,10,Never-married,?,Other-relative,White,Female,0,0,30,United-States,<=50
36,Private,109133,s-c,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50
47,Private,186534,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50
25,Private,226891,Ass-vc,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,<=50
33,Private,241885,s-c,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50
27,Private,97165,s-c,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50
33,Private,212918,s-c,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,70,United-States,<=50
24,Private,211585,H.S,9,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50
47,Local-gov,178309,s-c,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
48,Self-emp-inc,481987,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
28,Private,215211,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50
33,Local-gov,194901,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50
44,Private,340885,Bsc,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1977,40,United-States,>50
33,Local-gov,190290,Ass-vc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50
26,Private,188569,s-c,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50
22,Private,162282,Ass-vc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50
34,Private,287315,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50
31,Self-emp-inc,304212,s-c,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50
73,?,200878,H.S,9,Widowed,?,Not-in-family,White,Female,0,0,15,United-States,<=50
38,Local-gov,256864,Ass-vc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
51,Self-emp-not-inc,46401,s-c,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50
36,Private,37778,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
29,Private,191722,s-c,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,54,United-States,>50
64,Self-emp-not-inc,103643,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,>50
24,Private,143766,s-c,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,55,United-States,<=50
21,State-gov,204425,s-c,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50
28,Private,156257,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50
18,?,113185,11th,7,Never-married,?,Own-child,White,Male,0,0,25,United-States,<=50
41,Self-emp-inc,112262,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50
17,Private,28031,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50
58,Private,320102,Dr,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50
50,Self-emp-not-inc,334273,Bsc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,8,United-States,<=50
30,Private,356015,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Mexico,<=50
47,Private,278900,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
24,Private,142528,s-c,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50
50,Federal-gov,343014,s-c,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50
29,Private,201017,Msc,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,Scotland,<=50
31,Self-emp-not-inc,81030,Dr,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50
40,Self-emp-not-inc,34007,H.S,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50
31,Private,29662,s-c,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50
53,Private,347446,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50
33,Private,90668,H.S,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
43,Private,190403,Bsc,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50
56,Private,109015,s-c,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,50,United-States,>50
38,Private,234807,Bsc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50
18,Private,157131,11th,7,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50
50,Private,94081,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
78,Private,135566,H.S,9,Widowed,Sales,Unmarried,White,Female,2329,0,12,United-States,<=50
27,Private,103164,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
19,Private,570002,s-c,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50
24,State-gov,215797,Bsc,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50
20,Private,289405,s-c,10,Never-married,Sales,Own-child,White,Male,0,1602,15,United-States,<=50
25,Private,239461,Msc,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50
34,Private,101510,Bsc,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,>50
30,Self-emp-inc,443546,Ass-vc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50
37,Federal-gov,141029,Msc,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
38,Private,207202,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50
67,Without-pay,137192,H.S,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,12,Philippines,<=50
35,Private,222989,H.S,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50
75,Self-emp-not-inc,36325,H.S,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50
47,Private,73394,s-c,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50
23,Private,249046,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50
51,Federal-gov,100653,H.S,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50
42,Local-gov,1125613,H.S,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50
32,Private,101352,s-c,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,32,United-States,>50
54,Private,340476,H.S,9,Separated,Sales,Unmarried,White,Female,0,0,35,United-States,<=50
20,Private,192711,s-c,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50
39,Private,273362,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50
41,Private,100451,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,38,United-States,>50
35,Private,85399,H.S,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50
45,Local-gov,168191,Bsc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50
27,Private,153475,Bsc,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50
61,Self-emp-not-inc,196773,07-Aug,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,>50
41,Private,180138,H.S,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50
22,Private,48347,s-c,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50
55,Private,175071,s-c,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,15024,0,40,United-States,>50
66,?,129476,Bsc,13,Married-civ-spouse,?,Husband,White,Male,0,0,6,United-States,<=50
25,Private,181772,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
20,Private,284317,s-c,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50
20,Private,237305,s-c,10,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,35,United-States,<=50
67,Self-emp-inc,111321,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,<=50
44,Private,278476,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50
42,Private,39060,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50
29,Local-gov,205262,s-c,10,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,40,Ecuador,<=50
48,Private,198000,s-c,10,Never-married,Craft-repair,Unmarried,White,Female,0,0,38,United-States,>50
25,Private,397962,H.S,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50
31,Private,178370,H.S,9,Divorced,Other-service,Unmarried,White,Female,0,0,99,United-States,>50
48,Private,121253,Bsc,13,Married-spouse-absent,Sales,Unmarried,White,Female,0,2472,70,United-States,>50
40,Private,56072,Msc,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50
26,Private,176756,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50
28,Private,60374,H.S,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,35,United-States,<=50
52,Private,165681,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50
41,Self-emp-not-inc,287037,H.S,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50
39,Self-emp-not-inc,55568,Bsc,13,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50
48,Private,155509,H.S,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,16,Trinadad&Tobago,<=50
19,Private,201178,H.S,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50
27,Private,37250,s-c,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1651,40,United-States,<=50
59,Private,314149,Ass-vc,11,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50
19,Private,264593,s-c,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50
32,Private,159589,H.S,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50
39,Private,454915,H.S,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50
33,Private,285131,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
38,Private,150057,H.S,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50
27,Private,55390,s-c,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,45,United-States,<=50
23,Private,314894,H.S,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50
59,?,184948,Ass-vc,11,Divorced,?,Not-in-family,White,Male,0,0,48,United-States,<=50
25,Local-gov,124483,Bsc,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,<=50
37,Self-emp-inc,97986,Ass-ac,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,<=50
31,Private,210562,H.S,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50
24,Private,233280,Ass-ac,12,Never-married,Sales,Own-child,White,Female,0,0,37,United-States,<=50
53,Local-gov,164300,Bsc,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,Dominican-Republic,<=50
26,Private,227489,s-c,10,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,?,<=50
25,Private,263773,s-c,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50
59,Private,96459,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50
39,Federal-gov,116608,H.S,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50
28,Private,180007,s-c,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50
22,Private,305466,H.S,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50
20,Private,238917,H.S,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,El-Salvador,<=50
25,Private,129784,s-c,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50
27,Private,367390,s-c,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50
20,Private,235691,H.S,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50
63,?,166425,s-c,10,Widowed,?,Not-in-family,Black,Female,0,0,24,United-States,<=50
43,Self-emp-not-inc,160369,10th,6,Divorced,Farming-fishing,Unmarried,White,Male,0,0,25,United-States,<=50
39,Private,206298,s-c,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
27,Private,183523,Bsc,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50
17,Private,217342,10th,6,Never-married,Sales,Own-child,White,Female,0,0,5,United-States,<=50
40,State-gov,141858,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States,<=50
50,Private,213296,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50
23,Self-emp-inc,201682,Bsc,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50
60,Private,178312,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,65,United-States,>50
30,Private,269723,H.S,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50
24,Private,200593,H.S,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50
23,Private,32616,Bsc,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50
24,Private,259510,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,30,United-States,<=50
45,Self-emp-not-inc,271828,Bsc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50
58,Self-emp-inc,78104,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States,>50
22,Private,113703,s-c,10,Never-married,Sales,Other-relative,White,Male,0,0,20,United-States,<=50
41,Private,187802,s-c,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50
48,Private,440706,07-Aug,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50
31,Private,191834,H.S,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50
33,Private,149184,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50
49,Self-emp-inc,315998,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50
30,Private,159589,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50
